GCAS,Total_MSU_Forecast,Avg_MSU_Forecast,Forecast_Periods,Product_Description,Subsector_Name,Total_IT_Forecast,Avg_IT_Forecast,Total_CS_Forecast,Avg_CS_Forecast
80730896,921.754,9.9113333,93,OB CROSS 35 XEROX BCD S 1X12X8 KR,Oral Care,33156.7,356.5236559,345.6,3.716129
81695844,911.435,9.4941146,96,BRAUN PRECISION EN10  SILV  BLISTER MN,Appliances,911.4,9.49375,151.9,1.5822917
80877854,896.633,11.9551067,75,D103.413.3 KR SUX Mint Green HBOX PTHBR,Oral Care,1793.7,23.916,298.6,3.9813333
80856640,893.917,24.8310278,36,SK2 MIX GIE50 FTE230 SET VC HN,Skin Care,2642.9,73.4138889,220.5,6.125
82263305,889.36,10.8458537,82,OB UT VELVET GUMCARE CLASSIC 3X12 KR,Oral Care,10662.6,130.0317073,888.4,10.8341463
80842287,886.605,17.0500962,52,SK2 HR  FTGCLSR 120G JP VC,Skin Care,15720.6,302.3192308,327.5,6.2980769
80779907,873.425,436.7125,2,DOWNY LFE 1LX12 SBTL CV M1 KR,Fabric Care,5904.5,2952.25,492.1,246.05
82333643,867.3,9.034375,96,G4 (EB10-2X2 FROZEN)X24 KR ETRADERS,Oral Care,4336.3,45.1697917,181.3,1.8885417
80831275,865.771,216.44275,4,DOWNY LFE 2LX4 SBTL IDD pk R3 KR,Fabric Care,2926.4,731.6,731.6,182.9
82281111,864.141,10.5383049,82,OB CA SUPERTHIN BCD XS 1X6X16 KR,Oral Care,31084.2,379.0756098,322.0,3.9268293
82328937,859.078,61.3627143,14,OB EXPERT GUM RCH BCD 3X12X2 KR,Oral Care,10300.8,735.7714286,429.2,30.6571429
80746788,849.005,9.3297253,91,BRAUN SHAVER 62-B7000cc  BLU  BOX KR,Appliances,848.7,9.3263736,282.1,3.1
80796474,848.95,141.4916667,6,GILLETTE PROSHIELD YELLOW CART 11CTX12,Shave Care,1157.5,192.9166667,96.5,16.0833333
80734707,848.849,44.6762632,19,D103.413.3K KR Blue HBOX PTHB SPIDERMN,Oral Care,1697.8,89.3578947,283.0,14.8947368
80808593,848.062,141.3436667,6,601 Gillette Labs Razor Neon 1UP 1x6x4,Shave Care,4240.3,706.7166667,176.7,29.45
82328939,845.738,60.4098571,14,OB 3DW CHARCOAL BCD S 4X12X2 KR,Oral Care,7605.4,543.2428571,317.0,22.6428571
80770297,837.842,8.7275208,96,D100.433.2 KR SUX WHITE BOX PTHBR CP,Oral Care,1675.7,17.4552083,279.7,2.9135417
80794293,836.631,10.8653377,77,GILLETTE PROSHIELD CHL 16CRTX12 COUPANG,Shave Care,660.5,8.5779221,55.0,0.7142857
80851728,832.998,52.062375,16,Braun Shaver 53-A10000s Azure KR,Appliances,833.4,52.0875,277.7,17.35625
82332072,830.113,16.9410816,49,OB CA COMPACT BCD S 6X15 KR CP,Oral Care,4970.3,101.4346939,331.3,6.7612245
80737231,827.245,413.6225,2,SK2 POWER ESSENTIALS SET,Skin Care,624.0,312.0,62.4,31.2
80774845,826.949,26.6757742,31,FEBREZE FR 900MLX6 DWNY MYS BTL TW,Home Care,7350.6,237.116129,1225.6,39.5354839
80775672,822.57,8.8448387,93,EB50RX 2 KR FFS Brush Set,Oral Care,8225.7,88.4483871,343.2,3.6903226
80742366,813.378,35.3642609,23,PAM S4 AMN FFU 54x2 KR PANTS CBY (DBL),Baby Care,2711.5,117.8913043,1355.6,58.9391304
80832697,804.412,57.458,14,DOWNY LAU LIQ 1.8LX6 BTL Perfect J2 KR,Fabric Care,2904.9,207.4928571,484.0,34.5714286
80812533,796.789,265.5963333,3,OB ESS F WXD 50 M MNT BCD 3CT KR,Oral Care,4776.9,1592.3,238.8,79.6
80840161,796.374,199.0935,4,SK-II PITERA Full Line Set(SP advanced),Skin Care,8790.0,2197.5,1465.0,366.25
80697922,792.365,264.1216667,3,SK2 FT MASK DELUXE SET TR NON HN,Skin Care,1109.4,369.8,111.0,37.0
80794389,792.032,158.4064,5,DOWNY LFE 2LX4 SBTL Honolulu KR,Fabric Care,2677.1,535.42,669.3,133.86
80834004,785.854,785.854,1,DOWNY FBEN HP GRN 480GX6 PUR BTL C1 KR,Fabric Care,7470.1,7470.1,1245.0,1245.0
80746676,767.736,15.35472,50,FBRZ MTS 6.3MLX6 LL&PEO BP,Home Care,13406.1,268.122,2234.2,44.684
80823418,765.053,11.7700462,65,D505.513.3 KR CRX PK BOX PTHBR,Oral Care,1529.9,23.5369231,254.7,3.9184615
80709926,760.605,27.1644643,28,OB QUEEN MULTI BCD 3X12X2 KR,Oral Care,9119.9,325.7107143,380.1,13.575
80787283,751.289,8.2559231,91,BRAUN SHAVER 62-S1000s  SILV  BOX KR,Appliances,751.7,8.2604396,250.6,2.7538462
80773456,750.606,37.5303,20,601 Gillette Labs Razor 2UP 1x6x4,Shave Care,3753.0,187.65,156.2,7.81
81780847,746.351,7.7744896,96,BRAUN MALHRREMKP 9484pc GREY BOX KR,Appliances,7464.0,77.75,2488.8,25.925
80774846,744.219,24.0070645,31,FEBREZE FR 320MLX12 DWNY MYS RF TW,Home Care,18605.6,600.1806452,1550.2,50.0064516
80848525,742.982,16.8859545,44,SK2 SP EYE & LFLR CREAM DUO SET TR CN,Skin Care,3715.4,84.4409091,155.0,3.5227273
80734706,742.02,7.729375,96,D100.413.2K KR Blue HBOX PTHBR FROZEN,Oral Care,1484.1,15.459375,247.2,2.575
80872945,739.84,739.84,1,Emart Proshield Power (7BBGR+PG gel),Shave Care,1146.3,1146.3,95.5,95.5
80796906,736.061,52.5757857,14,601 Gillette Labs Razor 1UP 1x6x4 (PX),Shave Care,3680.4,262.8857143,153.3,10.95
80356518,734.947,7.9026559,93,iOM8.2I1.1BC KR WT SLBox PTHBR,Oral Care,1470.2,15.8086022,490.3,5.272043
80788966,731.304,7.8634839,93,EB18pRX 2 KR FFS Brush Set,Oral Care,7313.1,78.6354839,304.8,3.2774194
80808594,726.977,121.1628333,6,601 Gillette Labs Razor White 1UP 1x6x4,Shave Care,3634.8,605.8,151.5,25.25
80843152,726.974,7.5726458,96,BRAUN MALHRREMKP 83M SILV BLISTER MN1,Appliances,7270.7,75.7364583,23.0,0.2395833
81744545,715.012,143.0024,5,BRAUN SHAVER 9465cc GREY BOX KR,Appliances,715.2,143.04,238.3,47.66
80849689,712.02,7.656129,93,MOC C-SHAPE FLOSS (30PX5)X22 KR ET,Oral Care,8527.3,91.6913978,387.4,4.1655914
80814722,707.503,7.6075591,93,iOG3.1A6.0 KR WT HiBox PTHBR,Oral Care,1415.2,15.2172043,235.7,2.5344086
81686112,703.209,7.3250938,96,BRAUN MALHRREMKP 83M SILV BLISTER MN1,Appliances,7032.8,73.2583333,22.3,0.2322917
82271464,702.28,9.0035897,78,OB HYGEIA IND GNTEA BCD XS 3X12 KR EM,Oral Care,8421.1,107.9628205,700.7,8.9833333
80813059,701.939,16.7128333,42,SK2 HR FLE 100G CN VC,Skin Care,5810.8,138.352381,121.2,2.8857143
80356067,693.216,7.4539355,93,EB20CH 2 KR FFS Brush Set,Oral Care,6933.1,74.5494624,577.8,6.2129032
80719109,683.366,136.6732,5,BRAUN SHAVER 9515s  GREY  BOX KR,Appliances,683.3,136.66,227.6,45.52
80774842,680.925,21.9653226,31,FBRZ FRPLUS (370MLX3) DWNY MYS BTL TW CP,Home Care,4905.8,158.2516129,4905.8,158.2516129
80770789,676.704,8.3543704,81,GIL SKINTECH CRT 2CT 2X10,Shave Care,5078.1,62.6925926,507.4,6.2641975
80842208,675.162,7.1069684,95,OB ULTRATHIN GRNTEA 1X12X8,Oral Care,24286.5,255.6473684,253.0,2.6631579
80812118,672.71,14.9491111,45,SK2 BR GUV CRM 30G BR25 JP,Skin Care,8076.1,179.4688889,67.6,1.5022222
80774953,663.491,132.6982,5,DOWNY LAU LIQ 3.2L X 4 CRG ZERO SP BD KR,Fabric Care,1347.8,269.56,336.9,67.38
80817221,657.206,6.8458958,96,POC (Smart7000 + EB20RX-2p)x 6 ET,Oral Care,1096.1,11.4177083,181.2,1.8875
80807670,651.477,14.1625435,46,iOM7.1A1.1B KR WT iBox PTHBR,Oral Care,1303.5,28.3369565,434.5,9.4456522
80719110,650.417,6.7751771,96,BRAUN SHAVER 9517s  SILV  BOX KR,Appliances,652.7,6.7989583,218.5,2.2760417
80799058,649.531,20.9526129,31,FBRZ FR DWNY MYS(370MLX3)X8 ET TW I&O,Home Care,4681.3,151.0096774,584.8,18.8645161
80888510,641.413,8.9085139,72,SK2 BR GCC GR CRM 30G BR25 JP,Skin Care,7700.4,106.95,63.1,0.8763889
80868096,638.945,9.39625,68,OB QUEEN MULTI BCD 6CT 6X24 KR EM,Oral Care,3833.1,56.3691176,160.0,2.3529412
81570018,632.655,14.059,45,BRAUN SHAVER 310 BLK/BLU BOX KR,Appliances,632.8,14.0622222,105.4,2.3422222
80804842,628.369,8.7273472,72,PRO2500 (PINK+WHITE DUAL HANDLE)X 6 CP,Oral Care,628.7,8.7319444,104.3,1.4486111
80770292,617.129,6.2972347,98,D103.433.3 KR SUXMNTGREEN BOX PTHB CP,Oral Care,1233.1,12.5826531,204.3,2.0846939
82329124,615.699,12.5652857,49,SK2 HR FT CL 10ML RM 1X10X80,Skin Care,130999.7,2673.4632653,163.7,3.3408163
80840166,610.2,152.55,4,SK2 HR FT CL 230ML HA,Skin Care,5650.0,1412.5,235.4,58.85
80840169,606.9,151.725,4,SK2 HR FT MSK 10P,Skin Care,1700.0,425.0,70.8,17.7
80729903,600.0,37.5,16,FEBREZE FR 640MLX12 LAV RF BB CP,Home Care,7499.7,468.73125,624.6,39.0375
80864467,600.0,37.5,16,FBRZ FR 920MLX2 DWNYIDD CC NJIO,Home Care,2609.1,163.06875,2609.1,163.06875
80745844,600.0,37.5,16,FEBR FR 320MLX12 KR MEN CIT&W RF BB,Home Care,15000.3,937.51875,1250.0,78.125
80745845,600.0,37.5,16,FEBREZE FR 370MLX12 KR MEN CIT&W BTL BB,Home Care,12973.4,810.8375,1081.3,67.58125
80369388,597.568,6.2246667,96,D700.513.5X KR CR WT BOX PTHBR,Oral Care,1195.2,12.45,199.0,2.0729167
80834005,591.241,295.6205,2,DOWNY FBEN HP GRN 480GX6 CHR BTL C1 KR,Fabric Care,5620.2,2810.1,936.7,468.35
80735451,589.512,589.512,1,SK-II ESSENTIAL TRAVEL KIT NON HN SPA,Skin Care,3696.0,3696.0,92.4,92.4
80793509,576.807,576.807,1,PTN (ROT SSC 220MLX3+SH SDC 90ML)X8 ATTN,Hair Care,1977.3,1977.3,247.2,247.2
80889239,576.39,7.0291463,82,EB10S 8 KR FFS Brush Set SPIDERMAN,Oral Care,1440.4,17.5658537,60.3,0.7353659
80811861,575.452,31.9695556,18,DOWNY LAU LIQ 1.0LX12 BTL BLUE J1 KR,Fabric Care,3740.2,207.7888889,311.8,17.3222222
80734090,574.265,5.9819271,96,EB10S 2K APAC FFS Brush Set FROZEN,Oral Care,5742.9,59.821875,478.8,4.9875
82292237,574.202,38.2801333,15,OB HYGEIA IND GNTEA BCD XS 3X12X2 KR EM,Oral Care,6884.8,458.9866667,286.8,19.12
80839598,571.848,20.4231429,28,OB CX XEROX Stain Devil 6p (1Px6x8) KR,Oral Care,3430.5,122.5178571,428.6,15.3071429
80794292,569.668,10.9551538,52,GIL SHAVE PACK (PG P 1UP+11CT)X12 CP,Shave Care,610.3,11.7365385,50.9,0.9788462
80796483,559.778,93.2963333,6,GILLETTE PROSHIELD CHILL CART 11CTX12,Shave Care,763.1,127.1833333,63.6,10.6
80797750,558.986,111.7972,5,DOWNY LFE 200mlX48 RFL LG&L P1 KR,Fabric Care,18894.0,3778.8,393.6,78.72
80796241,551.41,5.9291398,93,iO RB SWF-2 KR FFS Brush Set,Oral Care,5514.5,59.2956989,918.6,9.8774194
80786395,544.82,544.82,1,GLT VOYAGER LABS 10ctX6X4 Hyper,Shave Care,817.4,817.4,34.1,34.1
80794410,542.575,90.4291667,6,FBRZ FRPLUS(370MLX3) DWNY AF NJ CP BD,Home Care,3909.0,651.5,3909.0,651.5
80771063,525.221,7.0975811,74,D505.523.3X KR CR WT BOX PTHBR,Oral Care,1050.2,14.1918919,175.0,2.3648649
80871152,524.21,14.5613889,36,SK2 AA SP RE-NEW CREAM 2.5G KR CMTZ,Skin Care,31389.6,871.9333333,25.8,0.7166667
80839840,522.863,37.3473571,14,H&S SHM Oil Control 300MLx2 + DC 90MLx2,Hair Care,2240.6,160.0428571,186.7,13.3357143
80830521,520.561,27.3979474,19,GLT(PG MNL 1up+6ct+Skintech gel)X6 EM,Shave Care,798.1,42.0052632,133.0,7.0
81766141,520.498,5.4218542,96,BRAUN MALHRREMKP 20MB BLK BLISTER KR,Appliances,5205.7,54.2260417,16.1,0.1677083
80788992,510.711,5.4915161,93,EB60X 6 KR PAPERPACK Brush Set 6x6x2,Oral Care,1702.8,18.3096774,142.5,1.5322581
80777750,509.704,11.5841818,44,SK2 AA SP EYE & LFLR CRM 15G CN,Skin Care,5096.8,115.8363636,141.6,3.2181818
80797938,503.746,5.2473542,96,iO S2.1D9.0 KR SBF BK HiBOX PTHBR,Oral Care,1007.8,10.4979167,168.1,1.7510417
80878111,502.341,9.6604038,52,SK2 HR FTCL 160ML VC JP,Skin Care,6679.8,128.4576923,239.0,4.5961538
80770293,502.081,5.1232755,98,D103.433.3 KR FAX Purple BOX PTHBR CP,Oral Care,1004.1,10.2459184,166.6,1.7
80779913,494.508,164.836,3,DOWNY LFE (1.05LX3)X4 BTL CV M1 KR,Fabric Care,1061.2,353.7333333,265.3,88.4333333
80832701,493.612,35.258,14,DOWNY LAU LIQ 1.4LX10 CRG perfect J2 KR,Fabric Care,2291.9,163.7071429,229.3,16.3785714
80709550,489.0,48.9,10,601 Gillette Labs Razor 5UP 1x6x4,Shave Care,1222.6,122.26,51.0,5.1
80840590,488.706,4.5673458,107,GIL PG ULTRA 8CT 8X6X12 KR ECOM,Shave Care,916.4,8.564486,12.8,0.1196262
80816632,487.646,69.6637143,7,GILLETTE (PS P 1UP+6CT)X12 KR BBGR,Shave Care,812.7,116.1,67.8,9.6857143
80772630,487.14,6.1663291,79,FUSION PROGLIDE 8CT MNL 8X10,Shave Care,913.4,11.5620253,91.4,1.156962
80831270,482.876,160.9586667,3,DOWNY LFE 1.35LX6 RFL IDD pk R3 KR,Fabric Care,2418.0,806.0,403.0,134.3333333
81702839,482.214,5.0230625,96,BRAUN MALHRREMKP 0-CS  BLK  BOX APAC 2,Appliances,4822.5,50.234375,55.7,0.5802083
80842284,480.531,12.6455526,38,SK2 HR FTCL 160ML JP VC,Skin Care,6390.1,168.1605263,199.7,5.2552632
82292236,479.02,34.2157143,14,OB UT VELVET GUMCARE CLASSIC 3X12X2 KR,Oral Care,5743.7,410.2642857,239.3,17.0928571
80868099,478.128,7.0312941,68,OB CX XEROX Stain Devil 6x24 KR EM,Oral Care,2868.0,42.1764706,119.7,1.7602941
80746666,477.894,34.1352857,14,FBRZ MTS 6.3MLX6 WT&LLY BP,Home Care,8345.3,596.0928571,1390.9,99.35
82314544,475.108,5.794,82,ORALB MOC CA CHARCOAL BCD 6PX8 KR CP,Oral Care,2849.1,34.745122,355.1,4.3304878
82332165,475.084,5.7937073,82,ORALB MOC CA CHARCOAL BCD 6PX8 KR CP,Oral Care,2849.1,34.745122,355.1,4.3304878
80764777,474.287,8.4694107,56,SK2 LP UP CRM 50G EXP NK 1*1*36,Skin Care,1423.4,25.4178571,40.1,0.7160714
80371326,472.331,4.9201146,96,D103.413.3 KR CRBX Black HBOX PTHBR,Oral Care,944.8,9.8416667,157.5,1.640625
80780794,465.937,77.6561667,6,FBRZ FRPLUS (370MLX3) FRSH ARM BTL TW CP,Home Care,3356.7,559.45,3356.7,559.45
80860065,457.559,7.3799839,62,OB ANGLED INTERDENTAL PICK 18X6X8 KR,Oral Care,45755.9,737.9983871,953.2,15.3741935
82332344,456.188,228.094,2,MOC C-SHAPE FLOSS (30PX5)X22 KR ET,Oral Care,5463.4,2731.7,248.4,124.2
80757668,452.267,75.3778333,6,FBRZ FRPLUS(370MLX3) LAV BB CP BD,Home Care,3258.5,543.0833333,3258.5,543.0833333
80874291,451.722,5.7913077,78,D103.433.3 KR CRBX BLACK BOX PTHBR CP,Oral Care,903.6,11.5846154,150.9,1.9346154
80841653,443.993,88.7986,5,DOWNY LFE 200mlX48 RFL IDD pk H1 KR,Fabric Care,15007.1,3001.42,312.6,62.52
82292234,432.696,432.696,1,OB ULTRATHIN PRO GUM CARE 6X12X2 KR,Oral Care,2594.1,2594.1,108.1,108.1
80719126,427.906,13.3720625,32,BRAUN SHAVER 9569cc  GOLD  BOX KR,Appliances,427.8,13.36875,142.6,4.45625
80833956,423.194,423.194,1,DOWNY LFE 4.1LX4 RFL MYS KR New,Fabric Care,697.8,697.8,174.4,174.4
80794409,420.228,70.038,6,FBRZ FRPLUS(880MLX2) DWNY AF NJ CP BD,Home Care,1910.1,318.35,1910.1,318.35
80858629,418.584,10.4646,40,SK2 BR GIE 75ML VS PITERA JP,Skin Care,4620.4,115.51,114.9,2.8725
80735074,414.628,29.6162857,14,OB CA XEROX VIT 35 SFT BCD 4X12X2 KR,Oral Care,3728.6,266.3285714,155.4,11.1
80794222,413.409,4.4452581,93,GILLETTE PG ULTRA 8CTX6X12 (ECOM),Shave Care,775.1,8.3344086,10.5,0.1129032
80848823,410.956,9.3399091,44,SK2 SP RNW ESS DUO SET TR CN,Skin Care,3402.2,77.3227273,142.3,3.2340909
82322037,408.336,204.168,2,SK2 HR FT ESS 30ML HA 1*240,Skin Care,11280.0,5640.0,47.0,23.5
80690469,408.186,136.062,3,FUS PRGLIDE MNL RZR FLEX TMR 1X6X6,Shave Care,2040.9,680.3,56.7,18.9
80794210,407.295,67.8825,6,FUSION PROGLIDE POWER CRT 8 8X6X12,Shave Care,763.7,127.2833333,10.7,1.7833333
80777213,406.046,67.6743333,6,Gillette Voyager Labs 12ct X24 Ecom,Shave Care,507.5,84.5833333,21.2,3.5333333
82333823,402.878,7.19425,56,SK2 AA 3D REDEFG MSK 6P RM 1X2X18,Skin Care,1879.7,33.5660714,52.3,0.9339286
80748972,399.753,4.2984194,93,ORALB STG3 FROZEN(TWIN) (2X12X6) KR RE,Oral Care,7189.8,77.3096774,100.0,1.0752688
80794307,398.074,398.074,1,GIL PG (M2UPX1+4CTX3)X6 MIXED KR,Shave Care,398.0,398.0,66.3,66.3
80748969,397.047,4.2693226,93,ORAL-B STAGES 1 TWIN 2X12X4 TC KR,Oral Care,7141.4,76.7892473,149.1,1.6032258
80742742,395.91,79.182,5,OB GLIDE 3DW PLUS SCOPE 35M 1X6X8 KR RRP,Oral Care,10151.6,2030.32,211.6,42.32
80744713,389.0,97.25,4,SK2 SKINPOWER ADV CREAM 15G 1*10*24,Skin Care,3890.0,972.5,16.2,4.05
80832149,387.991,8.6220222,45,DOWNY LFE 2.6LX6 RFL IDD GR QDY2 KR,Fabric Care,1009.0,22.4222222,168.0,3.7333333
82330909,383.161,4.1200108,93,OB ANGLED INTERDENTAL PICK 18X6X8 KR RRP,Oral Care,38316.1,412.0010753,798.5,8.5860215
80872665,381.718,7.2022264,53,SK2 BR GIGC 50ML BR25 JP,Skin Care,2259.8,42.6377358,47.6,0.8981132
80734089,379.529,3.9534271,96,EB10S 2K APAC FFS Brush Set SPIDERMAN,Oral Care,3795.3,39.534375,316.4,3.2958333
82301024,378.583,126.1943333,3,SK2 HR FT ESS 250ML SLEEVE,Skin Care,1254.0,418.0,39.2,13.0666667
80858800,377.098,5.165726,73,SK2 MIX GIE50 FTE230 SET VC ASIA,Skin Care,1114.5,15.2671233,93.5,1.2808219
82299242,367.71,61.285,6,SK2 WH DERM RVVL MSK 10P KR,Skin Care,1030.0,171.6666667,43.0,7.1666667
80851768,366.997,22.9373125,16,Braun Shaver 53-N10000s Black KR,Appliances,367.2,22.95,122.5,7.65625
80719121,365.229,40.581,9,BRAUN SHAVER 9586cc  SILVMET  BOX KR,Appliances,365.4,40.6,121.9,13.5444444
80816630,363.313,181.6565,2,GILLETTE (PS P 1UP+3CT)X12KR CP,Shave Care,908.3,454.15,75.6,37.8
80748340,363.036,3.9894066,91,BRAUN MALHRREMKP 64b BLK BLISTER MN1,Appliances,3630.9,39.9,9.9,0.1087912
80372551,360.957,3.7599688,96,iOG3.1A6.0 KR IG iBox PTHBR,Oral Care,720.8,7.5083333,241.1,2.5114583
80748941,360.097,3.8720108,93,ORAL-B CX PE JR TWIN IRON MAN 2X12X6 TC,Oral Care,6476.5,69.6397849,90.4,0.972043
80804371,353.971,7.8660222,45,SK2 BR GIE 50ML BR25 JP,Skin Care,5860.4,130.2311111,122.1,2.7133333
80818380,350.297,6.2553036,56,SK2 BR GIE 10ML BR25 JP,Skin Care,28950.8,516.9785714,71.7,1.2803571
80826688,344.565,68.913,5,H&S SH 800MLX6 ROOTSTR HYPE KR,Hair Care,1107.3,221.46,184.6,36.92
80807676,344.011,6.1430536,56,iOM8.2I1.1BC KR WT iBox PTHBR,Oral Care,688.4,12.2928571,229.9,4.1053571
80824175,342.7,85.675,4,BRAUN Shaver 52-B1200s+CC (eTraders),Appliances,311.5,77.875,51.9,12.975
80811792,339.509,67.9018,5,PAM S4 TON 8X30 KR PANTS CBY SAMPLE,Baby Care,7640.8,1528.16,254.6,50.92
80840168,338.24,84.56,4,SK2 HR FT LIFT EMULSN 100G,Skin Care,2800.0,700.0,58.4,14.6
82333455,336.392,24.028,14,ORALB MOC CA CHARCOAL BCD 6PX8 KR CP,Oral Care,2016.7,144.05,252.0,18.0
80788973,335.288,3.4925833,96,EB20RX 2 KR FFS Brush Set,Oral Care,3353.4,34.93125,139.6,1.4541667
80889238,331.561,4.0434268,82,EB10S 8 KR FFS Brush Set FROZEN,Oral Care,828.3,10.1012195,34.3,0.4182927
80719127,330.842,13.7850833,24,BRAUN SHAVER 9519s  GOLD  BOX KR,Appliances,330.7,13.7791667,110.0,4.5833333
80785715,329.21,7.4820455,44,SK2 BR GSE DUO BR25 TR ASIA,Skin Care,2725.3,61.9386364,113.6,2.5818182
80742034,328.559,23.4685,14,OB Ortho 35 Sft BCd,Oral Care,11818.6,844.1857143,123.2,8.8
80828640,324.744,108.248,3,FUSION POWER CRT 8 8X6X12,Shave Care,608.9,202.9666667,8.5,2.8333333
82332579,324.64,64.928,5,OB MINT WAX FLOSS 4S 4X30 KR,Oral Care,1459.6,291.92,48.7,9.74
80823937,318.863,10.6287667,30,SK2 MIX SPX LXP TR GWP SET 3PC JP,Skin Care,2911.9,97.0633333,121.8,4.06
80735935,317.627,6.4821837,49,SK2 HR FT GENTL CLEANSER 20G 1*240,Skin Care,33790.1,689.5938776,141.6,2.8897959
80809345,314.754,3.4588352,91,BRAUN MALHRREMKP 9586-SCC BLK BOX KR,Appliances,3148.1,34.5945055,1050.9,11.5483516
80771981,308.939,3.2181146,96,BRAUN SHAVER 8560cc BLK X5 KR COSTCO,Appliances,309.1,3.2197917,62.0,0.6458333
80719106,308.938,3.2181042,96,BRAUN SHAVER 8560cc  BLK  BOX KR,Appliances,309.1,3.2197917,103.2,1.075
80772631,307.936,3.3839121,91,FUSION PROGLIDE BASE 4CT 4X10,Shave Care,1154.5,12.6868132,115.4,1.2681319
82327913,304.302,30.4302,10,FBRZ CARVCLIP(2.2MLX2)X6 COOL AQ REG KR,Home Care,2434.6,243.46,405.5,40.55
80795571,298.95,298.95,1,SK2 HR FT ESS 330ML SLEEVE HA,Skin Care,750.0,750.0,31.3,31.3
82300103,297.52,5.4094545,55,SK2 MN FT ESS 160ML HA,Skin Care,1540.0,28.0,55.1,1.0018182
80840160,295.596,73.899,4,SK2 HR FT ESS 160ML KR,Skin Care,1530.0,382.5,54.8,13.7
80733153,295.243,5.5706226,53,601GilletteLabsShaveFoam240ml1x6(CM),Shave Care,4603.6,86.8603774,767.1,14.4735849
80813060,292.229,6.4939778,45,SK2 HR FTCLNSGOIL 250ML CN VC,Skin Care,2489.4,55.32,69.1,1.5355556
80811793,291.296,58.2592,5,PAM S5 TON 8X30 KR PANTS CBY SAMPLE,Baby Care,6555.8,1311.16,218.6,43.72
80771065,288.8,4.0111111,72,D505.513.3 KR CR PK BOX PTHBR,Oral Care,577.6,8.0222222,96.4,1.3388889
80811794,286.149,57.2298,5,PAM S6 TON 8X30 KR PANTS CBY SAMPLE,Baby Care,6438.6,1287.72,214.6,42.92
82327909,284.85,28.485,10,FBRZ CARVCLIP(2.2MLX2)X6 FR HERB REG KR,Home Care,2278.9,227.89,379.7,37.97
80735076,279.417,19.9583571,14,OB CA XEROX VIT 35S TRIPLE 3X12X2 KR,Oral Care,3350.3,239.3071429,139.6,9.9714286
80823704,274.579,274.579,1,TIDE LAU LIQ 200MLX48 PCH POWClean KR,Fabric Care,8924.0,8924.0,185.9,185.9
80807665,272.189,2.9267634,93,iOM9.2I1.1AD KR AQ iBox PTHBR,Oral Care,544.4,5.8537634,181.1,1.9473118
80724045,266.383,3.3297875,80,OB STGS FROZEN2 5 7YR S BCD KR RE,Oral Care,9582.5,119.78125,99.6,1.245
80709548,266.178,44.363,6,601 Gillette Labs Razor 2UP 1x6x4,Shave Care,1330.9,221.8166667,55.4,9.2333333
80726149,265.463,9.4808214,28,OB QUEEN MULTI BCD 6CT 6X16 KR,Oral Care,1592.2,56.8642857,99.7,3.5607143
82330911,256.372,2.7566882,93,OB INTERDENTAL PICK 20X6X8 KR RRP,Oral Care,23096.7,248.3516129,481.3,5.1752688
80784937,253.0,12.65,20,SK2 LP UP CRM 15G RM2 NK,Skin Care,2530.0,126.5,10.6,0.53
80706143,249.458,7.337,34,BRAUN ETRADERS S6+0 CC NEW LISTING,Appliances,226.7,6.6676471,37.7,1.1088235
80825795,249.457,8.047,31,BRAUN SHAVER 9566cc+ PC bundle,Appliances,226.7,7.3129032,75.7,2.4419355
80825796,249.456,9.2391111,27,BRAUN SHAVER 9569cc+ PC bundle,Appliances,226.7,8.3962963,75.7,2.8037037
80776649,249.052,124.526,2,SK2 AA SP RE-NEW CREAM 80G KR TS,Skin Care,467.0,233.5,13.0,6.5
81770210,247.489,49.4978,5,BRAUN SHAVER 51-M1000s MIN KR,Appliances,247.6,49.52,82.4,16.48
80779922,242.153,121.0765,2,DOWNY LFE 2LX4 SBTL SG M1 KR,Fabric Care,818.5,409.25,204.6,102.3
80717953,241.857,9.67428,25,FUSION PROGLIDE BASE 4CT 4X6X12 (PX),Shave Care,906.8,36.272,12.7,0.508
80816633,240.565,17.1832143,14,GIL SHAVE PACK (PG P 1UP+11CT)X12 CP,Shave Care,257.7,18.4071429,21.3,1.5214286
82306637,234.288,2.5192258,93,OB ANGLED INTERDENTAL PICK 18X6X8 KR,Oral Care,23428.8,251.9225806,488.1,5.2483871
80838291,229.218,4.2447778,54,SK2 AA SP RE-NEW ESS 50ML KR,Skin Care,3794.9,70.2759259,79.7,1.4759259
80697767,228.512,228.512,1,H&S SH 80MLX48 ISC TRIAL LGC KR,Hair Care,7343.7,7343.7,153.0,153.0
82311072,225.565,2.4254301,93,OB STGS FROZEN2 5 7YR S BCD KR RE,Oral Care,8113.6,87.2430108,84.6,0.9096774
80872939,222.17,3.9673214,56,SK2 MN FT ESS 160ML HA,Skin Care,1149.2,20.5214286,40.8,0.7285714
80830236,221.996,44.3992,5,PAM S5(ToN SUM25 6S&OVN5 2S)X30 KR SAMPL,Baby Care,4995.1,999.02,166.5,33.3
80832712,220.763,4.5053673,49,DOWNY LAU LIQ 2.2LX6 CRG perfect J2 KR,Fabric Care,652.3,13.3122449,109.0,2.2244898
80812502,220.721,220.721,1,DOWNY LFE (1.05LX3)X4 BTL IDD pk R3 KR,Fabric Care,473.7,473.7,118.4,118.4
